VOR_Picker,VOR_Lines,Date
116,3,9/7/2006
437,57,9/7/2006
116,15,9/7/2006
116,3,9/7/2006
437,31,9/7/2006
116,9,9/7/2006
116,1,9/7/2006
140,26,9/7/2006
515,2,9/7/2006
209,28,9/7/2006
262,25,9/7/2006
282,50,9/7/2006
116,2,9/7/2006
437,25,9/7/2006
262,25,9/7/2006
140,25,9/7/2006
116,6,9/7/2006
116,1,9/7/2006
269,26,9/7/2006
203,48,9/7/2006
515,50,9/7/2006
282,50,9/7/2006
475,25,9/7/2006
140,25,9/7/2006
437,27,9/7/2006
209,25,9/7/2006
269,30,9/7/2006
8005,25,9/7/2006
219,1,9/7/2006
515,17,9/7/2006
469,23,9/7/2006
262,27,9/7/2006
209,1,9/7/2006
8006,26,9/7/2006
203,25,9/7/2006
469,50,9/7/2006
437,31,9/7/2006
515,25,9/7/2006
269,26,9/7/2006
209,6,9/7/2006
282,25,9/7/2006
140,1,9/7/2006
116,34,9/7/2006
116,239,9/7/2006
116,12,9/7/2006
262,25,9/7/2006
8006,26,9/7/2006
8005,30,9/7/2006
209,78,9/7/2006
262,50,9/7/2006
116,48,9/7/2006
282,29,9/7/2006
459,23,8/14/2006
209,3,8/14/2006
116,10,8/15/2006
116,37,8/15/2006
79,22,8/15/2006
116,282,8/15/2006
437,38,8/15/2006
116,16,8/15/2006
116,2,8/15/2006
209,14,8/15/2006
209,7,8/15/2006
209,2,8/15/2006
209,3,8/15/2006
116,18,8/15/2006
116,4,8/15/2006
475,35,8/15/2006
504,25,8/15/2006
116,16,8/15/2006
116,1,8/15/2006
285,54,8/15/2006
116,11,8/15/2006
475,30,8/15/2006
515,50,8/15/2006
262,65,8/15/2006
209,9,8/15/2006
262,79,8/15/2006
515,50,8/15/2006
116,18,8/15/2006
116,5,8/15/2006
282,50,8/15/2006
116,8,8/15/2006
459,27,8/15/2006
512,48,8/15/2006
475,24,8/15/2006
504,58,8/15/2006
455,20,8/15/2006
268,2,8/15/2006
459,19,8/15/2006
116,4,8/15/2006
8000,30,8/15/2006
475,28,8/15/2006
459,28,8/15/2006
437,26,8/15/2006
475,19,8/15/2006
459,28,8/15/2006
475,27,8/15/2006
437,21,8/15/2006
515,50,8/15/2006
459,26,8/15/2006
504,26,8/15/2006
475,30,8/15/2006
282,28,8/15/2006
282,16,8/15/2006
437,31,8/15/2006
459,12,8/15/2006
504,36,8/15/2006
282,64,8/15/2006
459,32,8/15/2006
285,79,8/15/2006
8000,25,8/15/2006
203,45,8/15/2006
437,29,8/15/2006
437,25,8/15/2006
504,52,8/15/2006
459,25,8/15/2006
475,43,8/15/2006
8000,29,8/15/2006
459,25,8/15/2006
504,38,8/15/2006
437,48,8/15/2006
116,20,8/15/2006
116,10,8/15/2006
282,52,8/15/2006
459,14,8/15/2006
209,3,8/15/2006
285,14,8/15/2006
515,27,8/15/2006
475,23,8/15/2006
504,26,8/15/2006
116,25,8/16/2006
116,8,8/16/2006
116,14,8/16/2006
116,176,8/16/2006
268,1,8/16/2006
116,8,8/16/2006
116,3,8/16/2006
437,27,8/16/2006
209,3,8/16/2006
504,57,8/16/2006
475,15,8/16/2006
8000,25,8/16/2006
116,25,8/16/2006
116,4,8/16/2006
209,8,8/16/2006
515,25,8/16/2006
504,28,8/16/2006
512,25,8/16/2006
282,37,8/16/2006
285,33,8/16/2006
203,3,8/16/2006
203,11,8/16/2006
475,43,8/16/2006
459,25,8/16/2006
515,51,8/16/2006
116,15,8/16/2006
116,1,8/16/2006
512,33,8/16/2006
515,59,8/16/2006
475,25,8/16/2006
504,53,8/16/2006
282,50,8/16/2006
116,15,8/16/2006
116,104,8/16/2006
116,19,8/16/2006
285,65,8/16/2006
475,27,8/16/2006
504,22,8/16/2006
8000,28,8/16/2006
455,39,8/16/2006
459,25,8/16/2006
285,28,8/16/2006
116,20,8/16/2006
285,14,8/16/2006
504,25,8/16/2006
459,34,8/16/2006
116,21,8/16/2006
285,25,8/16/2006
475,56,8/16/2006
504,25,8/16/2006
8000,25,8/16/2006
282,36,8/16/2006
459,28,8/16/2006
437,30,8/16/2006
8000,27,8/16/2006
504,28,8/16/2006
512,25,8/16/2006
285,47,8/16/2006
282,50,8/16/2006
459,25,8/16/2006
504,25,8/16/2006
437,25,8/16/2006
459,20,8/16/2006
8000,38,8/16/2006
285,25,8/16/2006
437,25,8/16/2006
805,26,8/11/2006
512,25,8/11/2006
262,27,8/11/2006
504,39,8/11/2006
455,10,8/11/2006
165,25,8/11/2006
9011,27,8/11/2006
512,24,8/11/2006
805,20,8/11/2006
116,2,8/11/2006
805,30,8/11/2006
209,13,8/11/2006
116,22,8/11/2006
9011,3,8/11/2006
459,4,8/11/2006
512,21,8/11/2006
262,2,8/11/2006
269,27,8/11/2006
512,20,8/11/2006
282,25,8/11/2006
449,8,8/11/2006
437,21,8/11/2006
504,19,8/11/2006
805,20,8/11/2006
512,8,8/11/2006
437,27,8/11/2006
282,54,8/11/2006
9011,23,8/11/2006
269,54,8/11/2006
459,12,8/11/2006
262,25,8/11/2006
512,58,8/11/2006
9011,26,8/11/2006
437,26,8/11/2006
459,21,8/11/2006
269,18,8/11/2006
116,35,8/11/2006
116,11,8/11/2006
79,21,8/11/2006
505,12,8/11/2006
116,169,8/11/2006
116,24,8/11/2006
449,18,8/11/2006
268,9,8/11/2006
116,2,8/11/2006
449,4,8/11/2006
504,25,8/11/2006
437,26,8/11/2006
116,14,8/11/2006
116,1,8/11/2006
9011,25,8/11/2006
805,15,8/11/2006
9011,17,8/11/2006
459,27,8/11/2006
268,1,8/11/2006
282,25,8/11/2006
269,25,8/11/2006
9011,25,8/11/2006
512,25,8/11/2006
515,25,8/11/2006
504,25,8/11/2006
116,27,8/11/2006
459,5,8/11/2006
805,32,8/11/2006
262,5,8/11/2006
504,55,8/11/2006
515,50,8/11/2006
116,4,8/11/2006
116,10,8/11/2006
805,24,8/11/2006
282,50,8/11/2006
515,2,8/11/2006
504,50,8/11/2006
116,28,8/14/2006
437,57,8/14/2006
116,6,8/14/2006
8000,25,8/14/2006
512,50,8/14/2006
459,30,8/14/2006
475,29,8/14/2006
455,14,8/14/2006
449,33,8/14/2006
268,3,8/14/2006
209,3,8/14/2006
116,15,8/14/2006
116,2,8/14/2006
459,23,8/14/2006
437,54,8/14/2006
504,52,8/14/2006
9011,12,8/14/2006
512,31,8/14/2006
449,12,8/14/2006
437,25,8/14/2006
504,25,8/14/2006
475,14,8/14/2006
262,17,8/14/2006
459,11,8/14/2006
512,55,8/14/2006
475,25,8/14/2006
449,26,8/14/2006
269,26,8/14/2006
209,3,8/14/2006
504,53,8/14/2006
515,30,8/14/2006
437,25,8/14/2006
459,9,8/14/2006
209,6,8/14/2006
8000,23,8/14/2006
282,51,8/14/2006
269,27,8/14/2006
116,31,8/14/2006
116,8,8/14/2006
116,15,8/14/2006
116,184,8/14/2006
209,9,8/14/2006
515,50,8/14/2006
459,26,8/14/2006
437,26,8/14/2006
262,50,8/14/2006
475,27,8/14/2006
116,22,8/14/2006
116,2,8/14/2006
504,50,8/14/2006
282,48,8/14/2006
459,25,8/14/2006
512,51,8/14/2006
203,43,8/14/2006
269,55,8/14/2006
475,25,8/14/2006
437,50,8/14/2006
800,29,8/14/2006
262,75,8/14/2006
515,50,8/14/2006
116,5,8/14/2006
459,21,8/14/2006
209,3,8/14/2006
504,62,8/14/2006
475,20,8/14/2006
282,77,8/14/2006
459,24,8/14/2006
8000,25,8/14/2006
269,61,8/14/2006
475,25,8/14/2006
512,50,8/14/2006
437,25,8/14/2006
116,2,8/16/2006
116,8,8/16/2006
459,25,8/16/2006
209,6,8/16/2006
475,30,8/16/2006
268,25,8/16/2006
209,1,8/16/2006
282,55,8/16/2006
437,25,8/16/2006
116,48,8/17/2006
116,12,8/17/2006
116,192,8/17/2006
116,12,8/17/2006
116,80,8/17/2006
455,59,8/17/2006
475,32,8/17/2006
504,52,8/17/2006
459,20,8/17/2006
437,21,8/17/2006
116,4,8/17/2006
116,3,8/17/2006
8000,21,8/17/2006
459,27,8/17/2006
116,43,8/17/2006
512,57,8/17/2006
515,28,8/17/2006
282,28,8/17/2006
8000,26,8/17/2006
459,11,8/17/2006
209,2,8/17/2006
515,25,8/17/2006
262,30,8/17/2006
8000,25,8/17/2006
475,29,8/17/2006
282,28,8/17/2006
504,31,8/17/2006
459,26,8/17/2006
268,27,8/17/2006
437,25,8/17/2006
515,25,8/17/2006
262,25,8/17/2006
203,25,8/17/2006
512,27,8/17/2006
455,32,8/17/2006
8000,34,8/17/2006
209,1,8/17/2006
512,40,8/17/2006
459,22,8/17/2006
504,41,8/17/2006
457,20,8/17/2006
209,1,8/17/2006
116,11,8/17/2006
116,2,8/17/2006
437,23,8/17/2006
8000,19,8/17/2006
512,26,8/17/2006
209,1,8/17/2006
116,4,8/17/2006
116,4,8/17/2006
504,25,8/17/2006
475,33,8/17/2006
504,33,8/17/2006
282,33,8/17/2006
475,25,8/17/2006
437,20,8/17/2006
282,39,8/17/2006
504,33,8/17/2006
459,25,8/17/2006
515,25,8/17/2006
475,30,8/17/2006
437,29,8/17/2006
262,50,8/17/2006
504,50,8/17/2006
282,29,8/17/2006
459,19,8/17/2006
515,25,8/17/2006
282,43,8/17/2006
437,50,8/17/2006
515,23,8/17/2006
504,26,8/17/2006
262,28,8/17/2006
209,6,8/17/2006
116,20,8/18/2006
116,22,8/18/2006
116,192,8/18/2006
116,18,8/18/2006
262,25,8/18/2006
455,45,8/18/2006
116,11,8/18/2006
116,2,8/18/2006
504,25,8/18/2006
116,98,8/18/2006
504,34,8/18/2006
8000,30,8/18/2006
504,33,8/18/2006
475,39,8/18/2006
116,23,8/18/2006
504,13,8/18/2006
8000,30,8/18/2006
504,33,8/18/2006
515,28,8/18/2006
475,30,8/18/2006
116,2,8/18/2006
116,8,8/18/2006
282,50,8/18/2006
207,10,8/18/2006
437,15,8/18/2006
512,29,8/18/2006
475,41,8/18/2006
282,26,8/18/2006
437,34,8/18/2006
8000,22,8/18/2006
504,23,8/18/2006
459,25,8/18/2006
268,25,8/18/2006
504,32,8/18/2006
459,33,8/18/2006
475,25,8/18/2006
437,20,8/18/2006
8000,22,8/18/2006
282,39,8/18/2006
262,50,8/18/2006
515,25,8/18/2006
504,50,8/18/2006
209,12,8/18/2006
437,29,8/18/2006
459,39,8/18/2006
475,24,8/18/2006
512,31,8/18/2006
8000,20,8/18/2006
268,11,8/18/2006
475,33,8/18/2006
437,20,8/18/2006
116,5,8/18/2006
116,2,8/18/2006
515,24,8/18/2006
515,25,8/18/2006
504,25,8/18/2006
116,3,8/18/2006
116,4,8/18/2006
459,13,8/18/2006
282,33,8/18/2006
515,27,8/18/2006
262,22,8/18/2006
282,12,9/7/2006
8005,26,9/7/2006
8006,33,9/7/2006
282,31,9/7/2006
437,22,9/7/2006
209,4,9/7/2006
282,48,9/7/2006
515,31,9/7/2006
8005,23,9/7/2006
437,30,9/7/2006
8006,31,9/7/2006
278,25,9/7/2006
148,27,9/7/2006
475,38,9/7/2006
140,27,9/7/2006
209,8,9/7/2006
269,36,9/7/2006
442,22,9/7/2006
515,27,9/7/2006
8006,26,9/7/2006
475,38,9/7/2006
140,30,9/7/2006
469,27,9/7/2006
437,34,9/7/2006
8007,26,9/7/2006
505,16,9/7/2006
262,24,9/7/2006
262,34,9/12/2006
269,25,9/12/2006
475,29,9/12/2006
575,25,9/12/2006
437,25,9/12/2006
116,19,9/12/2006
116,4,9/12/2006
8005,27,9/12/2006
269,30,9/12/2006
282,56,9/12/2006
515,25,9/12/2006
469,25,9/12/2006
475,22,9/12/2006
437,16,9/12/2006
203,25,9/12/2006
262,50,9/12/2006
512,100,9/12/2006
469,53,9/12/2006
116,6,9/12/2006
116,3,9/12/2006
437,28,9/12/2006
475,35,9/12/2006
515,4,9/12/2006
269,23,9/12/2006
278,25,9/12/2006
282,40,9/12/2006
262,10,9/12/2006
116,4,9/12/2006
269,40,9/12/2006
262,20,9/12/2006
8005,25,9/12/2006
475,26,9/12/2006
8006,26,9/12/2006
282,25,9/12/2006
116,14,9/12/2006
209,13,9/12/2006
475,25,9/12/2006
262,37,9/12/2006
469,25,9/12/2006
8006,23,9/12/2006
8005,25,9/12/2006
209,3,9/12/2006
475,25,9/12/2006
8006,26,9/12/2006
8005,27,9/12/2006
116,40,9/12/2006
469,44,9/12/2006
8005,25,9/12/2006
262,25,9/12/2006
116,2,9/12/2006
475,49,9/12/2006
269,25,9/12/2006
469,25,9/12/2006
282,46,9/12/2006
269,33,9/12/2006
8005,25,9/12/2006
515,25,9/12/2006
437,45,9/12/2006
262,2,9/12/2006
469,50,9/12/2006
475,25,9/12/2006
282,51,9/12/2006
278,31,9/12/2006
8005,23,9/12/2006
116,54,9/12/2006
116,21,9/12/2006
116,243,9/12/2006
116,14,9/12/2006
116,113,9/12/2006
116,9,9/12/2006
116,9,9/12/2006
116,13,9/12/2006
282,25,9/12/2006
8005,31,9/12/2006
209,8,9/12/2006
278,25,9/12/2006
8005,28,9/13/2006
203,25,9/13/2006
209,93,9/13/2006
475,25,9/13/2006
262,50,9/13/2006
282,75,9/13/2006
515,30,9/13/2006
140,18,9/13/2006
219,4,9/13/2006
116,45,9/13/2006
116,12,9/13/2006
116,199,9/13/2006
116,20,9/13/2006
116,3,9/13/2006
116,5,9/13/2006
437,31,9/13/2006
8005,28,9/13/2006
475,28,9/13/2006
116,5,9/13/2006
116,21,9/13/2006
116,2,9/13/2006
116,3,9/13/2006
116,9,9/13/2006
8005,25,9/13/2006
282,53,9/13/2006
140,26,9/13/2006
116,1,9/13/2006
116,1,9/13/2006
8006,25,9/13/2006
515,25,9/13/2006
8005,29,9/13/2006
282,50,9/13/2006
140,25,9/13/2006
515,25,9/13/2006
8005,26,9/13/2006
469,51,9/13/2006
475,25,9/13/2006
515,24,9/13/2006
8005,25,9/13/2006
140,25,9/13/2006
262,25,9/13/2006
269,15,9/13/2006
116,12,9/13/2006
116,3,9/13/2006
512,25,9/13/2006
469,50,9/13/2006
116,79,9/13/2006
116,11,9/13/2006
269,27,9/13/2006
116,4,9/13/2006
8006,28,9/13/2006
282,52,9/13/2006
116,9,9/13/2006
269,24,9/13/2006
268,1,9/13/2006
475,30,9/13/2006
8005,22,9/13/2006
282,72,9/13/2006
475,27,9/13/2006
8005,31,9/13/2006
8006,27,9/13/2006
116,13,9/13/2006
116,2,9/13/2006
209,9,9/13/2006
475,4,9/13/2006
269,38,9/13/2006
209,1,9/13/2006
8006,27,9/13/2006
515,45,9/13/2006
8005,20,9/13/2006
475,25,9/13/2006
269,25,9/13/2006
437,50,9/13/2006
512,37,9/13/2006
262,22,9/13/2006
275,25,9/13/2006
469,58,9/13/2006
269,25,9/13/2006
262,50,9/13/2006
437,48,9/13/2006
475,10,9/13/2006
512,25,9/13/2006
269,19,9/13/2006
203,42,9/13/2006
116,25,9/18/2006
116,5,9/18/2006
116,109,9/18/2006
116,11,9/18/2006
116,13,9/18/2006
116,98,9/18/2006
512,25,9/18/2006
475,25,9/18/2006
8006,26,9/18/2006
262,25,9/18/2006
116,1,9/18/2006
475,26,9/18/2006
512,17,9/18/2006
116,11,9/18/2006
475,64,9/18/2006
116,16,9/18/2006
8006,32,9/18/2006
475,25,9/18/2006
475,55,9/18/2006
8006,23,9/18/2006
116,20,9/18/2006
8005,26,9/18/2006
219,14,9/18/2006
512,42,9/18/2006
51,1,9/18/2006
116,1,9/18/2006
116,15,9/18/2006
26,25,9/18/2006
282,26,9/18/2006
437,50,9/18/2006
140,25,9/18/2006
51,17,9/18/2006
26,30,9/18/2006
512,31,9/18/2006
282,75,9/18/2006
469,67,9/18/2006
262,87,9/18/2006
512,40,9/18/2006
262,50,9/18/2006
263,52,9/18/2006
8005,25,9/18/2006
116,10,9/18/2006
8006,31,9/18/2006
116,1,9/18/2006
116,4,9/18/2006
8005,25,9/18/2006
475,27,9/18/2006
8005,19,9/18/2006
8006,25,9/18/2006
8005,21,9/18/2006
512,25,9/18/2006
116,8,9/18/2006
8006,28,9/18/2006
282,24,9/18/2006
8005,29,9/18/2006
469,25,9/18/2006
512,22,9/18/2006
512,25,9/18/2006
437,56,9/18/2006
282,83,9/18/2006
262,75,9/18/2006
512,27,9/18/2006
219,17,9/18/2006
219,80,9/18/2006
8005,28,9/18/2006
262,62,9/18/2006
512,30,9/18/2006
203,58,9/18/2006
8005,2,9/18/2006
437,60,9/18/2006
282,28,9/18/2006
203,58,9/18/2006
8005,2,9/18/2006
437,60,9/18/2006
282,28,9/18/2006
269,34,9/18/2006
51,3,9/18/2006
8006,24,9/18/2006
203,57,9/18/2006
512,25,9/18/2006
116,10,9/18/2006
475,23,9/18/2006
8005,25,9/18/2006
116,17,9/20/2006
116,67,9/20/2006
437,26,9/20/2006
469,40,9/20/2006
512,31,9/20/2006
262,46,9/20/2006
475,25,9/20/2006
8005,25,9/20/2006
8008,26,9/20/2006
8006,28,9/20/2006
116,40,9/20/2006
8008,37,9/20/2006
512,23,9/20/2006
8005,23,9/20/2006
8006,19,9/20/2006
8005,36,9/20/2006
8006,24,9/20/2006
8008,28,9/20/2006
812,3,9/20/2006
8008,24,9/20/2006
475,58,9/20/2006
262,25,9/20/2006
8006,6,9/20/2006
437,40,9/20/2006
8006,25,9/20/2006
8005,25,9/20/2006
8008,23,9/20/2006
469,27,9/20/2006
262,39,9/20/2006
512,1,9/20/2006
572,24,9/20/2006
282,48,9/20/2006
8008,29,9/20/2006
469,27,9/20/2006
437,30,9/20/2006
512,28,9/20/2006
116,33,9/20/2006
116,12,9/20/2006
515,27,9/20/2006
8006,25,9/20/2006
262,54,9/20/2006
51,1,9/20/2006
116,2,9/20/2006
116,12,9/20/2006
282,75,9/20/2006
8005,25,9/20/2006
8008,19,9/20/2006
268,25,9/20/2006
469,38,9/20/2006
512,14,9/20/2006
8006,26,9/20/2006
469,26,9/20/2006
475,50,9/20/2006
262,35,9/20/2006
8005,28,9/20/2006
8008,28,9/20/2006
282,75,9/20/2006
262,65,9/20/2006
437,50,9/20/2006
219,3,9/20/2006
116,18,9/20/2006
116,208,9/20/2006
116,16,9/20/2006
8005,42,9/20/2006
515,36,9/20/2006
437,29,9/20/2006
8006,22,9/20/2006
116,3,9/20/2006
116,30,9/20/2006
8005,13,9/20/2006
282,25,9/20/2006
475,50,9/20/2006
8005,28,9/20/2006
116,12,9/20/2006
515,50,9/20/2006
469,25,9/20/2006
116,20,9/20/2006
116,17,9/21/2006
116,70,9/21/2006
116,14,9/21/2006
116,9,9/21/2006
8005,28,9/21/2006
282,27,9/21/2006
282,58,9/21/2006
467,51,9/21/2006
469,51,9/21/2006
1,32,9/21/2006
EN,1,9/21/2006
8005,26,9/21/2006
475,53,9/21/2006
469,26,9/21/2006
515,30,9/21/2006
437,25,9/21/2006
8005,25,9/21/2006
469,25,9/21/2006
262,42,9/21/2006
437,29,9/21/2006
203,27,9/21/2006
282,79,9/21/2006
512,20,9/21/2006
515,28,9/21/2006
469,10,9/21/2006
282,43,9/21/2006
469,24,9/21/2006
219,1,9/21/2006
116,222,9/21/2006
116,104,9/21/2006
116,27,9/21/2006
116,30,9/21/2006
8005,32,9/21/2006
475,37,9/21/2006
8008,38,9/21/2006
515,25,9/21/2006
268,51,9/21/2006
EN,1,9/21/2006
219,24,9/21/2006
8008,26,9/21/2006
8005,39,9/21/2006
475,71,9/21/2006
8008,25,9/21/2006
8008,12,9/21/2006
8009,25,9/21/2006
437,27,9/21/2006
262,77,9/21/2006
8009,31,9/21/2006
282,52,9/21/2006
282,25,9/21/2006
8008,26,9/21/2006
515,53,9/21/2006
203,50,9/21/2006
8005,43,9/21/2006
475,50,9/21/2006
437,25,9/21/2006
469,61,9/21/2006
8008,43,9/21/2006
282,25,9/21/2006
437,28,9/21/2006
116,15,9/22/2006
8008,19,9/22/2006
8008,25,9/22/2006
116,1,9/22/2006
8005,63,9/22/2006
116,27,9/22/2006
116,7,9/22/2006
116,2,9/22/2006
437,26,9/22/2006
469,23,9/22/2006
8005,26,9/22/2006
262,46,9/22/2006
8008,22,9/22/2006
515,54,9/22/2006
219,16,9/22/2006
8005,25,9/22/2006
469,26,9/22/2006
116,17,9/22/2006
116,3,9/22/2006
8005,28,9/22/2006
8008,24,9/22/2006
469,26,9/22/2006
8000,28,9/22/2006
116,46,9/22/2006
116,188,9/22/2006
116,16,9/22/2006
116,22,9/22/2006
116,34,9/22/2006
116,57,9/22/2006
282,86,9/22/2006
116,4,9/22/2006
262,24,9/22/2006
8008,26,9/22/2006
8000,25,9/22/2006
268,13,9/22/2006
8005,35,9/22/2006
219,61,9/22/2006
800,18,9/22/2006
8008,20,9/22/2006
116,13,9/22/2006
8000,33,9/22/2006
8008,29,9/22/2006
219,3,9/22/2006
8008,29,9/22/2006
8005,41,9/22/2006
282,71,9/22/2006
469,21,9/22/2006
8000,26,9/22/2006
437,38,9/22/2006
116,13,9/22/2006
282,58,9/22/2006
469,25,9/22/2006
219,9,9/22/2006
8000,25,9/22/2006
8008,26,9/22/2006
51,6,9/22/2006
282,36,9/22/2006
437,28,9/22/2006
8005,45,9/22/2006
515,26,9/22/2006
116,4,9/22/2006
116,5,9/22/2006
262,52,9/22/2006
469,58,9/22/2006
8008,25,9/22/2006
515,28,9/22/2006
8000,26,9/22/2006
8005,28,9/22/2006
116,34,9/25/2006
116,152,9/25/2006
209,12,9/25/2006
445,33,9/25/2006
8000,25,9/25/2006
116,4,9/25/2006
116,1,9/25/2006
445,23,9/25/2006
437,13,9/25/2006
282,57,9/25/2006
469,45,9/25/2006
437,44,9/25/2006
515,50,9/25/2006
475,50,9/25/2006
116,1,9/25/2006
116,17,9/25/2006
262,48,9/25/2006
209,2,9/25/2006
116,7,9/25/2006
116,14,9/25/2006
116,5,9/25/2006
8008,25,9/25/2006
445,41,9/25/2006
8000,30,9/25/2006
8008,28,9/25/2006
268,51,9/25/2006
262,23,9/25/2006
515,62,9/25/2006
8008,31,9/25/2006
445,26,9/25/2006
8008,26,9/25/2006
185,10,9/25/2006
209,10,9/25/2006
8008,25,9/25/2006
8009,26,9/25/2006
8000,26,9/25/2006
445,48,9/25/2006
8008,23,9/25/2006
282,56,9/25/2006
262,53,9/25/2006
515,25,9/25/2006
8008,30,9/25/2006
8000,26,9/25/2006
469,25,9/25/2006
268,25,9/25/2006
437,27,9/25/2006
203,25,9/25/2006
469,27,9/25/2006
475,25,9/25/2006
445,29,9/25/2006
515,25,9/25/2006
8008,40,9/25/2006
437,36,9/25/2006
282,68,9/25/2006
8000,22,9/25/2006
475,17,9/25/2006
515,9,9/25/2006
469,43,9/25/2006
116,110,9/25/2006
116,5,9/25/2006
116,11,9/25/2006
116,19,9/25/2006
116,1,9/25/2006
116,15,9/25/2006
116,2,9/25/2006
116,11,9/25/2006
140,7,9/25/2006
437,42,9/25/2006
445,25,9/25/2006
475,52,9/25/2006
282,78,9/25/2006
8000,25,9/25/2006
515,38,9/25/2006
469,76,9/25/2006
209,8,9/25/2006
116,45,9/26/2006
116,239,9/26/2006
116,15,9/26/2006
262,23,9/26/2006
445,25,9/26/2006
493,25,9/26/2006
8000,27,9/26/2006
116,1,9/26/2006
493,36,9/26/2006
8005,46,9/26/2006
209,59,9/26/2006
116,1,9/26/2006
8005,25,9/26/2006
475,46,9/26/2006
493,32,9/26/2006
116,3,9/26/2006
282,73,9/26/2006
8009,31,9/26/2006
437,21,9/26/2006
469,37,9/26/2006
8005,25,9/26/2006
8000,25,9/26/2006
455,25,8/18/2006
512,25,8/18/2006
116,2,8/18/2006
475,25,8/18/2006
512,39,8/18/2006
116,3,8/18/2006
116,2,8/18/2006
515,3,8/18/2006
116,9,8/21/2006
116,44,8/21/2006
268,2,8/21/2006
116,9,8/21/2006
475,28,8/21/2006
515,42,8/21/2006
504,34,8/21/2006
116,23,8/21/2006
209,1,8/21/2006
475,38,8/21/2006
209,1,8/21/2006
504,23,8/21/2006
515,25,8/21/2006
455,25,8/21/2006
515,43,8/21/2006
262,25,8/21/2006
475,27,8/21/2006
268,2,8/21/2006
455,25,8/21/2006
282,25,8/21/2006
437,25,8/21/2006
475,25,8/21/2006
268,26,8/21/2006
203,25,8/21/2006
462,25,8/21/2006
455,28,8/21/2006
437,25,8/21/2006
504,25,8/21/2006
512,25,8/21/2006
515,25,8/21/2006
203,51,8/21/2006
437,32,8/21/2006
512,27,8/21/2006
515,25,8/21/2006
116,19,8/21/2006
504,25,8/21/2006
203,25,8/21/2006
209,1,8/21/2006
262,28,8/21/2006
504,24,8/21/2006
515,51,8/21/2006
475,30,8/21/2006
459,23,8/21/2006
455,40,8/21/2006
209,47,8/21/2006
116,7,8/21/2006
116,5,8/21/2006
262,25,8/21/2006
262,25,8/21/2006
282,41,8/21/2006
504,50,8/21/2006
269,43,8/21/2006
512,32,8/21/2006
116,4,8/21/2006
116,62,8/21/2006
262,60,8/21/2006
282,50,8/21/2006
515,50,8/21/2006
269,38,8/21/2006
475,36,8/21/2006
219,1,8/21/2006
282,50,8/21/2006
116,4,8/21/2006
116,13,8/21/2006
504,52,8/21/2006
455,26,8/21/2006
262,50,8/21/2006
437,26,8/21/2006
462,25,8/21/2006
269,25,8/21/2006
475,25,8/21/2006
209,13,8/21/2006
282,16,8/21/2006
282,25,8/21/2006
462,25,8/21/2006
475,26,8/21/2006
269,23,8/21/2006
209,1,8/21/2006
262,43,8/21/2006
515,27,8/21/2006
504,26,8/21/2006
209,1,8/21/2006
282,36,8/22/2006
512,25,8/22/2006
269,25,8/22/2006
504,25,8/22/2006
269,19,8/22/2006
504,55,8/22/2006
209,1,8/22/2006
116,61,8/22/2006
116,17,8/22/2006
116,200,8/22/2006
116,24,8/22/2006
268,1,8/22/2006
116,13,8/22/2006
268,20,8/22/2006
8002,14,8/22/2006
475,25,8/22/2006
116,20,8/22/2006
116,5,8/22/2006
512,34,8/22/2006
209,8,8/22/2006
512,37,8/22/2006
8002,25,8/22/2006
116,14,8/22/2006
114,4,8/22/2006
282,54,8/22/2006
515,41,8/22/2006
8002,25,8/22/2006
437,31,8/22/2006
515,25,8/22/2006
455,25,8/22/2006
262,62,8/22/2006
475,25,8/22/2006
515,25,8/22/2006
116,9,8/22/2006
116,2,8/22/2006
437,23,8/22/2006
282,25,8/22/2006
515,25,8/22/2006
209,6,8/22/2006
116,9,8/22/2006
116,89,8/22/2006
455,63,8/22/2006
437,52,8/22/2006
512,30,8/22/2006
504,55,8/22/2006
8002,20,8/22/2006
475,25,8/22/2006
475,24,8/22/2006
512,45,8/22/2006
504,50,8/22/2006
116,13,8/22/2006
475,33,8/22/2006
8002,24,8/22/2006
269,26,8/22/2006
116,5,8/22/2006
116,3,8/22/2006
475,25,8/22/2006
515,50,8/22/2006
282,54,8/22/2006
437,41,8/22/2006
269,25,8/22/2006
504,50,8/22/2006
475,17,8/22/2006
269,51,8/22/2006
512,50,8/22/2006
475,25,8/22/2006
504,27,8/22/2006
455,26,8/22/2006
437,25,8/22/2006
262,25,8/22/2006
203,25,8/22/2006
209,4,8/22/2006
475,23,8/22/2006
116,30,8/22/2006
504,25,8/22/2006
504,,8/22/2006
269,,8/22/2006
504,,8/22/2006
209,,8/22/2006
475,27,9/26/2006
219,2,9/26/2006
515,14,9/26/2006
515,33,9/26/2006
203,26,9/26/2006
445,51,9/26/2006
282,52,9/26/2006
262,36,9/26/2006
493,27,9/26/2006
469,75,9/26/2006
512,60,9/26/2006
203,30,9/26/2006
268,31,9/26/2006
469,25,9/26/2006
475,28,9/26/2006
8000,31,9/26/2006
475,54,9/26/2006
445,29,9/26/2006
293,20,9/26/2006
8000,30,9/26/2006
268,1,9/26/2006
209,10,9/26/2006
268,1,9/26/2006
493,25,9/26/2006
262,25,9/26/2006
437,31,9/26/2006
445,24,9/26/2006
469,63,9/26/2006
